Students	30000
18069	3595 1425 4820 770
18070	4095 3591 3671 3380
18071	795 1856 1639 419
18072	3465 646 2756 1188
18073	992 1213 4984 267
18074	4889 4814 286 1436
18075	3890 3503 4428 4762
18076	1095 2004 3886 2208
18077	3218 1633 1687 3341
18078	120 3198 2488 1204
18079	2437 2622 378 4049
18080	3987 4653 1631 2932
18081	635 2073 2311 2540
18082	470 18 3287 1547
18083	4884 1311 3775 3318
18084	2372 4542 358 3327
18085	1341 4324 4932 4828
18086	4820 3782 3857 1622
18087	4833 3669 2769 4223
18088	1124 2294 3785 2997
18089	467 4782 2982 1428
18090	1614 1549 2896 1200
18091	1058 1749 3819 413
18092	2715 966 859 541
18093	820 4409 187 3424
18094	241 1282 4812 2241
18095	3800 1831 4231 1308
18096	1507 674 943 1312
18097	18 632 4230 4937
18098	401 960 511 2593
18099	3107 3286 1863 4195
18100	3005 3935 2704 2593
18101	556 1574 3830 1941
18102	3700 1415 792 3959
18103	1296 3592 2337 843
18104	2927 1808 2339 1443
18105	485 4281 226 1038
18106	2977 1128 3630 2494
18107	2822 4259 333 1079
18108	2206 2204 3045 1710
18109	3612 4868 248 3760
18110	1077 2443 2868 1678
18111	1116 3719 2798 2013
18112	292 2944 3867 2970
18113	4419 4715 4432 3204
18114	2077 4930 2072 3323
18115	3178 4452 3161 2861
18116	360 3421 2325 403
18117	4104 3165 4909 1078
18118	4197 2872 3590 3866
18119	3995 2896 1869 1542
18120	1293 4962 1465 837
18121	439 3338 3997 4474
18122	4882 94 4065 4313
18123	4066 1916 4843 508
18124	2549 1238 3219 1495
18125	358 4009 725 2924
18126	4795 1602 3938 3462
18127	4597 1869 2680 488
18128	4279 1323 1238 4173
18129	458 1693 3724 2564
18130	3711 2764 4696 288
18131	1165 2556 4674 2090
18132	1305 4241 2566 3866
18133	1837 3337 222 474
18134	2552 3007 3894 2630
18135	2897 4589 3001 1454
18136	831 104 3826 2093
18137	1937 1313 2068 3502
18138	2040 2236 4223 525
18139	467 4963 3652 2391
18140	4981 4195 3791 1421
18141	2339 3578 1011 2146
18142	4726 4468 4125 3867
18143	2467 2864 1921 3710
18144	554 1579 500 3957
18145	2653 3199 1693 1306
18146	3359 4395 3753 219
18147	941 3003 1570 1663
18148	4580 1106 2309 2783
18149	1964 2634 2050 976
18150	4858 3839 1273 4950
18151	3148 9 2961 3714
18152	569 3885 3507 1621
18153	485 4427 2086 1189
18154	355 1345 781 2045
18155	2839 3660 1773 1053
18156	1538 2600 1424 4208
18157	351 1241 3225 1785
18158	3061 4359 4370 236
18159	617 1004 1109 3563
18160	2210 4240 3141 1144
18161	730 4380 1707 3812
18162	1933 4728 2093 320
18163	4155 2631 1094 2181
18164	3966 115 1215 3220
18165	3681 1206 713 633
18166	391 4501 4860 807
18167	356 1657 1284 4832
18168	2438 3236 4065 1472
18169	3422 3121 2205 3056
18170	562 230 1531 258
18171	2720 179 2470 3387
18172	3848 4416 2902 473
18173	2954 2022 658 4047
18174	4802 270 2727 964
18175	3505 4265 722 340
18176	2450 4695 3361 2606
18177	3187 4381 2173 4844
18178	2464 785 124 4825
18179	1446 4733 2727 130
18180	2700 2920 1215 2335
18181	1034 3369 3643 547
18182	1180 2434 1254 3570
18183	2118 2286 2790 1318
18184	1004 3594 2828 722
18185	4105 682 2962 4487
18186	3118 968 1082 1692
18187	4214 1753 3044 2049
18188	3177 1337 2237 1689
18189	964 981 2462 1950
18190	2963 1200 2878 1734
18191	1310 1510 4728 2490
18192	4946 4550 3006 2786
18193	2100 3093 4041 72
18194	615 78 2149 2787
18195	4906 333 4596 4191
18196	4148 2137 4246 4465
18197	3049 3408 697 1963
18198	2837 834 3666 4355
18199	799 237 1809 2561
18200	4447 3382 1452 3121
18201	2343 3106 410 4385
18202	4333 1418 2826 3940
18203	2083 77 1866 4889
18204	1720 2322 4039 4387
18205	3208 2143 4592 4553
18206	20 1717 3906 3000
18207	3339 955 434 2621
18208	444 4227 2740 4462
18209	4182 4147 4560 2862
18210	1446 254 3948 2132
18211	1801 710 1138 2808
18212	3723 3018 1243 3449
18213	99 2635 729 4616
18214	1626 2349 2308 2639
18215	2557 1027 2649 4952
18216	1793 4735 2717 978
18217	1083 216 494 83
18218	3765 2980 2138 2834
18219	1085 1958 1664 647
18220	149 3390 3126 608
18221	3511 3682 2003 3418
18222	610 3786 1318 3724
18223	2674 4878 4585 4751
18224	4622 1818 4475 764
18225	3096 4154 2282 2300
18226	2419 4967 1609 4952
18227	4531 1173 2007 3000
18228	2052 1360 2376 1207
18229	1527 2694 4404 1326
18230	2795 4026 1046 3117
18231	2626 186 1327 2262
18232	1397 478 3584 309
18233	4342 3035 4685 3495
18234	2853 4601 840 865
18235	1568 1213 4061 885
18236	1403 3657 392 4611
18237	3953 4348 2089 331
18238	482 4834 4311 1364
18239	2080 579 710 2812
18240	2194 3188 45 3439
18241	3012 3199 3315 2481
18242	2671 1021 1613 4058
18243	1852 1083 2242 421
18244	4399 2672 3541 2574
18245	4521 113 3266 3841
18246	145 3505 291 3816
18247	1842 2339 3536 2267
18248	674 2353 4493 2225
18249	1394 2399 1857 3530
18250	4806 3036 2908 1861
18251	1312 1818 360 3179
18252	735 2630 4920 823
18253	4359 1153 4373 1276
18254	1700 2074 4296 3104
18255	1159 2598 2722 393
18256	2269 3327 1133 2372
18257	3415 1587 3832 3041
18258	3519 1749 2169 774
18259	1337 131 3669 679
18260	1328 2590 4097 1372
18261	4232 2115 56 4933
18262	1862 1465 1145 452
18263	4420 1551 3872 4625
18264	2077 499 4917 574
18265	2203 3827 1418 4743
18266	740 4356 1427 1904
18267	3612 2309 3581 558
18268	2003 3743 2345 3048
18269	3049 3294 1455 1650
18270	4086 3078 4666 3344
18271	4748 1169 4771 1750
18272	4957 3951 452 1347
18273	169 2833 3821 933
18274	227 1650 791 3986
18275	3092 862 2571 1894
18276	629 3543 859 2747
18277	147 3671 280 1742
18278	2583 324 799 2040
18279	1985 2910 1309 5000
18280	335 4175 162 831
18281	4109 3641 2691 2247
18282	2068 1707 1800 1509
18283	1628 1431 1745 2189
18284	218 4147 4468 4914
18285	3835 2340 1201 2735
18286	2927 2596 1820 2432
18287	2577 1940 2333 4051
18288	4223 2359 4167 67
18289	2824 2905 2096 3468
18290	14 2269 3138 440
18291	4728 2445 3592 3517
18292	479 2668 3333 1741
18293	3715 806 25 372
18294	1732 4183 4175 2758
18295	3849 360 918 439
18296	929 3741 4420 244
18297	4762 1330 542 2868
18298	4136 4317 1210 4041
18299	3972 36 2411 321
18300	332 754 125 1586
18301	4268 3662 186 4416
18302	2924 627 2428 1653
18303	173 1929 4568 879
18304	1996 1529 571 2422
18305	3175 721 2546 2589
18306	1323 4334 3090 1289
18307	2566 703 4905 1388
18308	3869 973 208 3125
18309	2214 154 26 1733
18310	3086 20 1824 56
18311	3539 796 1844 999
18312	4826 3886 72 4223
18313	1305 3173 2260 2552
18314	1109 2759 4322 391
18315	1546 4234 3464 3467
18316	2288 2523 2295 2713
18317	134 4111 3385 4155
18318	3389 1742 1958 4460
18319	1009 1737 2915 1983
18320	3527 1478 18 1001
18321	74 4886 1642 408
18322	4329 1137 4089 4894
18323	4115 4383 4615 4056
18324	4267 3753 2097 2478
18325	3874 4766 986 3640
18326	605 141 4070 4012
18327	1576 4393 1532 2623
18328	4458 3101 3235 3980
18329	810 2104 687 23
18330	2112 455 246 4898
18331	639 4794 149 847
18332	2311 4003 1466 1635
18333	1202 948 120 2204
18334	4699 654 4441 3962
18335	4910 4013 938 4280
18336	3989 1858 1094 2863
18337	484 1691 2194 990
18338	2703 3171 1715 866
18339	1777 2685 3427 334
18340	2541 2257 519 3516
18341	4252 1161 139 4153
18342	507 872 1408 2951
18343	4502 1200 1193 1261
18344	957 4414 570 422
18345	1965 3830 3600 1690
18346	3617 1438 742 2524
18347	2262 2787 3358 3075
18348	452 120 253 836
18349	3222 2030 1245 3081
18350	993 4040 3494 1660
18351	2705 3163 429 4102
18352	1341 812 3044 1550
18353	1798 4354 3352 3377
18354	1625 4012 2521 370
18355	2821 4032 3555 3120
18356	123 1601 3147 1668
18357	3853 2639 4074 1175
18358	4590 2508 1146 295
18359	162 3971 2535 3256
18360	2634 2359 2330 4295
18361	3003 4202 4338 2805
18362	3077 4360 4678 2273
18363	2743 1494 4166 4097
18364	4382 2220 4257 3650
18365	1170 2236 2594 3286
18366	4124 3613 4590 2430
18367	2135 1313 3756 703
18368	429 76 4453 358
18369	389 3512 1864 881
18370	2047 2452 4119 2670
18371	592 1095 3882 4458
18372	3433 4932 292 3910
18373	1998 3828 2794 3298
18374	4813 509 302 2684
18375	4227 2256 733 1960
18376	4710 1211 1660 2571
18377	891 2831 3684 4868
18378	3820 2750 3741 1865
18379	564 4549 4617 4382
18380	4436 358 4184 2214
18381	3745 1147 4675 273
18382	3859 440 3582 760
18383	4999 518 2458 1005
18384	3346 1330 3168 1847
18385	1425 3965 4580 1608
18386	1205 885 1508 2924
18387	1984 2072 1372 1849
18388	4546 3846 2643 4840
18389	1953 1496 42 1890
18390	4113 2945 4752 4326
18391	2977 2734 3655 614
18392	300 4459 154 1095
18393	1763 2954 2993 4288
18394	1181 1524 4391 3663
18395	4456 341 4761 357
18396	4909 1836 4204 1671
18397	4121 1981 3604 2665
18398	4329 517 1465 3236
18399	561 1230 2097 601
18400	1037 3805 2479 3616
18401	4927 2671 2206 243
18402	4380 4937 4664 1240
18403	1150 3206 3730 817
18404	3111 51 258 4010
18405	2295 1606 4862 4451
18406	3490 4193 4621 2615
18407	2325 805 2332 1475
18408	2643 535 4654 3470
18409	2604 2558 3574 2286
18410	4894 4742 1073 1840
18411	2737 2662 938 96
18412	1595 997 1572 625
18413	1935 1770 3307 1733
18414	1730 1590 405 2276
18415	206 2006 3355 1006
18416	1153 3129 3541 313
18417	3079 2985 4309 1083
18418	2916 4355 2363 2963
18419	4469 2564 3317 3725
18420	4519 3283 2801 4504
18421	4538 2618 4418 4199
18422	323 4883 932 4990
18423	3099 3421 2686 1193
18424	3582 4791 299 1205
18425	4188 1742 2317 1054
18426	2724 4619 670 805
18427	3903 2609 315 263
18428	587 260 2485 2846
18429	1543 2793 3956 4105
18430	3271 1223 1007 1113
18431	3338 467 4386 3157
18432	2163 1435 4056 1902
18433	3788 157 576 2318
18434	3477 137 2274 234
18435	1765 60 2305 4830
18436	4323 471 1034 2765
18437	2002 48 3063 917
18438	2952 3096 3500 2042
18439	2571 3180 3498 2431
18440	3298 2728 4833 103
18441	256 1341 3577 1164
18442	363 1783 3218 4874
18443	3469 1731 1676 4293
18444	3316 2417 4203 223
18445	1513 255 1662 744
18446	2376 1123 832 36
18447	4536 517 4409 2166
18448	3705 3710 3196 3185
18449	492 3070 3310 1565
18450	3563 2917 2287 4778
18451	3769 3727 4095 1608
18452	3907 1149 4553 4679
18453	4937 2273 2656 3050
18454	1499 1806 77 1876
18455	2229 3656 639 1747
18456	1288 4471 4151 2903
18457	2958 2788 2299 223
18458	2559 1782 3856 4198
18459	2063 1430 2451 1837
18460	2848 4165 3406 1968
18461	371 1217 4423 2162
18462	135 2710 4173 3873
18463	1960 799 3561 3318
18464	3196 400 2779 4564
18465	3221 2240 1193 2648
18466	3270 2598 3096 1959
18467	837 2248 970 2308
18468	2405 4128 779 2899
18469	1897 2586 4127 1048
18470	4945 2584 1750 724
18471	1813 988 2538 3718
18472	3603 499 4103 3173
18473	4531 4237 3403 2779
18474	512 2846 1041 1927
18475	4760 3609 2008 4447
18476	1427 903 815 72
18477	3601 4780 4309 4895
18478	3003 3936 3071 722
18479	1998 4411 3994 4326
18480	3687 1262 4700 4056
18481	906 4051 4290 3631
18482	3306 4238 2031 1073
18483	2915 3721 3016 4768
18484	4868 404 197 427
18485	2357 2500 298 1960
18486	4454 534 4584 4801
18487	4589 1722 1906 1316
18488	1321 3622 3547 449
18489	240 2930 2409 1483
18490	503 4892 1001 2640
18491	1681 2572 1186 2516
18492	4267 2766 2054 1005
18493	1888 3513 908 4217
18494	1747 2360 4588 1943
18495	174 4863 2224 3826
18496	2968 465 4606 564
18497	4938 1255 298 1101
18498	4251 181 3147 1901
18499	755 693 3273 1482
18500	1686 2325 2848 442
18501	589 1310 4946 280
18502	2951 498 2517 3419
18503	3878 1889 3713 2532
18504	284 2207 3649 1629
18505	2556 3813 2320 4492
18506	3789 4787 3447 2018
18507	4825 3173 3084 3466
18508	4600 1921 4761 3675
18509	622 1134 1017 3115
18510	1653 4468 4327 3390
18511	3301 3295 2729 1135
18512	3929 2944 1819 3394
18513	3978 4711 2057 699
18514	2073 3441 3549 2500
18515	3380 1427 4154 910
18516	4255 4010 1062 2381
18517	783 1891 3127 40
18518	943 4499 1509 3345
18519	834 2350 4409 3257
18520	2080 4658 3434 3616
18521	1596 4407 1752 4126
18522	2738 2854 3526 2760
18523	1168 217 92 1186
18524	4967 1102 1959 3630
18525	636 1439 4589 2505
18526	3972 1244 1202 2896
18527	2883 1934 2799 2248
18528	1161 2002 520 3015
18529	20 1381 1303 3903
18530	4886 2340 981 3258
18531	1801 2431 103 42
18532	1896 3007 3452 4265
18533	3418 2757 2735 3159
18534	3599 436 4933 4413
18535	3475 378 2398 1402
18536	1269 141 1591 2203
18537	1804 925 4311 1780
18538	3214 631 34 1763
18539	1999 4109 2184 1719
18540	4762 3403 1663 3508
18541	211 3488 1918 2704
18542	3619 4989 3459 4010
18543	4769 3808 3633 2087
18544	3815 3164 2167 3084
18545	692 3570 3673 1062
18546	966 1385 2655 2187
18547	3984 2230 1504 3213
18548	27 3216 155 1280
18549	2887 1368 2325 4032
18550	4071 2032 226 1382
18551	1956 2495 4760 2279
18552	3870 563 4523 2224
18553	4886 639 4228 4076
18554	3221 4881 4873 3542
18555	3513 2749 1449 207
18556	4028 3318 2748 4751
18557	3319 3030 2086 1148
18558	3127 2396 945 981
18559	56 3708 2689 3008
18560	4712 4276 4181 3705
18561	2827 4423 4957 674
18562	3013 3409 338 1473
18563	1063 1390 4847 2163
18564	4575 4045 4314 607
18565	1365 3685 181 378
18566	3070 31 1778 2050
18567	104 3564 231 221
18568	2090 3800 646 3937
18569	3999 500 3231 271
18570	2783 2849 3756 4903
18571	3650 4690 2877 4069
18572	3497 4028 2064 548
18573	4120 187 2656 1363
18574	2844 3871 3633 4994
18575	2241 399 2281 4546
18576	690 1862 4865 953
18577	2261 4665 3608 4921
18578	3662 2947 1680 271
18579	4806 3797 4136 2354
18580	2652 836 4824 2498
18581	3935 4972 4630 336
18582	4694 4641 83 1610
18583	3190 2120 3418 1467
18584	306 3172 945 671
18585	4179 2005 3683 919
18586	88 3773 3169 865
18587	187 3529 1400 2451
18588	890 945 2798 47
18589	2711 3382 611 3185
18590	2384 4101 1387 1655
18591	629 83 4431 4418
18592	4222 3723 4586 2633
18593	4901 594 4492 1451
18594	2251 878 2803 3758
18595	1334 4175 3549 534
18596	4472 1518 320 2608
18597	4958 1858 608 805
18598	3500 4235 2132 3265
18599	1962 1959 277 3278
18600	2297 3174 774 2714
18601	4029 2318 2959 2770
18602	3873 1640 3574 1836
18603	78 3561 173 1905
18604	3454 1501 4091 3805
18605	2122 4523 4548 4227
18606	3329 3879 4984 4725
18607	4980 1111 1962 778
18608	1262 2790 3197 304
18609	4031 3329 3898 1410
18610	2825 302 2128 3427
18611	1084 1864 1352 3546
18612	1517 4533 4413 574
18613	693 636 2486 2043
18614	2831 293 3058 84
18615	2921 4975 4840 4322
18616	4722 1452 2908 2460
18617	3654 1632 4072 4936
18618	2063 4198 3874 2030
18619	46 1679 112 3331
18620	1762 1184 1898 495
18621	1563 431 3124 2604
18622	3178 3172 3389 1111
18623	1417 4942 853 711
18624	360 2230 3720 2539
18625	3873 4295 789 3726
18626	3408 3678 462 3636
18627	25 844 59 3396
18628	958 2993 2182 4842
18629	3174 1825 3127 3512
18630	4390 3601 4033 3115
18631	4849 247 2181 1291
18632	1857 2029 1844 793
18633	3845 1793 2560 1292
18634	1655 3213 2114 4148
18635	3424 519 682 169
18636	4752 835 1108 4856
18637	921 521 4741 896
18638	544 446 2267 2093
18639	4578 3360 3832 4989
18640	3012 1794 2266 4446
18641	4394 1975 4305 636
18642	1509 1205 2330 4403
18643	2124 1011 2842 3564
18644	1327 99 2914 3746
18645	330 971 4209 968
18646	4066 1695 1413 745
18647	1589 4379 2646 1785
18648	1573 4785 4354 4735
18649	1511 1167 4609 4136
18650	4861 977 2444 291
18651	3244 2864 1929 2831
18652	1026 183 3901 1903
18653	1507 735 3494 1373
18654	1610 3233 3763 816
18655	1017 1931 230 4070
18656	271 421 4217 3433
18657	2369 4896 2525 4475
18658	888 460 3557 461
18659	3064 696 1196 1569
18660	4430 806 4090 2842
18661	2354 705 2793 4812
18662	4010 2561 2133 4309
18663	1072 3078 2323 3433
18664	2567 1184 1286 1335
18665	1369 755 1438 4096
18666	1492 3069 3323 4143
18667	1579 2292 2770 4395
18668	1389 2636 4370 2374
18669	3054 3719 1362 2463
18670	2826 4957 2516 1022
18671	3861 4719 2075 348
18672	599 94 1650 1225
18673	3689 878 2466 702
18674	4566 2275 104 1549
18675	206 447 3843 2779
18676	3519 4736 1629 3482
18677	4329 4046 4136 4679
18678	958 4577 354 4953
18679	597 4003 4767 4272
18680	2845 1250 615 2811
18681	3873 1565 4926 1285
18682	2596 2362 1982 4386
18683	133 73 528 2538
18684	2646 1322 4380 4440
18685	1964 256 1650 1472
18686	4858 3000 2930 2037
18687	3712 244 1442 1658
18688	3979 937 2014 2131
18689	1919 2520 1339 2188
18690	4092 2878 3145 3960
18691	3808 3046 1902 482
18692	2714 345 1371 2642
18693	100 3962 763 286
18694	808 2712 357 1741
18695	3357 840 3974 4371
18696	4453 1796 1747 2940
18697	4403 3228 4493 2711
18698	349 4281 126 4377
18699	2083 3322 1716 2731
18700	2646 1379 685 1657
18701	802 1948 3682 3551
18702	2792 3029 2697 4
18703	800 3696 4053 1022
18704	2266 2569 3059 2558
18705	3110 3952 4054 4743
18706	50 2271 408 3345
18707	4490 4790 291 2189
18708	2665 336 1823 4007
18709	2391 4170 2783 3526
18710	4443 970 686 1018
18711	1218 3649 3604 3706
18712	4458 901 1067 4702
18713	3696 3868 229 935
18714	4188 3315 897 3070
18715	171 4396 4076 2673
18716	1572 3493 3288 2169
18717	4048 141 3742 1922
18718	2579 4562 2568 371
18719	3385 399 4125 2654
18720	798 1711 4009 1782
18721	1858 3821 1978 3903
18722	3829 3867 3752 3755
18723	1949 3010 397 2208
18724	2477 3328 3143 297
18725	4186 1193 4454 1814
18726	4811 1090 4551 2020
18727	3749 444 2456 1290
18728	2182 3637 3746 4172
18729	4534 1216 2277 3974
18730	3202 774 2080 2188
18731	1041 1547 4865 2979
18732	4492 3690 63 4165
18733	92 1114 2267 4340
18734	3742 2793 2370 1627
18735	2412 518 469 4208
18736	1247 1033 2992 3960
18737	3613 4536 2934 2957
18738	627 376 3001 2940
18739	4924 4849 3979 448
18740	2877 1766 2381 1842
18741	1341 2670 2004 2678
18742	244 2490 1467 3733
18743	3497 33 1188 545
18744	2678 4048 1789 659
18745	4674 4985 1456 1461
18746	4767 3797 561 4646
18747	833 814 388 4123
18748	146 4378 2611 2579
18749	4477 2503 2292 819
18750	3319 1661 3279 283
18751	2415 25 3835 280
18752	732 4260 715 1401
18753	3237 2765 2462 2235
18754	3720 930 1028 3899
18755	2415 2284 3337 2492
18756	631 1090 4970 1420
18757	1464 1906 2694 4609
18758	4038 3461 150 3002
18759	2521 1104 295 929
18760	1467 3378 3336 3098
18761	1037 481 1150 2053
18762	4438 610 3034 4226
18763	2021 4181 1788 4621
18764	995 1632 3380 2046
18765	4405 982 4137 2598
18766	1068 3174 1340 2112
18767	3669 2909 517 2161
18768	2172 2520 391 4078
18769	4818 1173 1318 4634
18770	4975 4479 91 2676
18771	1146 3404 2715 902
18772	4215 146 2463 328
18773	4033 3679 142 4151
18774	275 3617 2666 3898
18775	162 2564 4331 815
18776	515 4545 3217 2694
18777	142 3476 430 2088
18778	2081 2040 2962 1496
18779	1509 3971 2079 472
18780	4511 3738 4026 1110
18781	4474 1199 1355 2363
18782	915 2977 2238 4630
18783	593 4640 2197 3835
18784	890 1955 3916 400
18785	2726 1416 4235 2407
18786	1608 4413 4408 2408
18787	4282 4928 970 2786
18788	735 2857 1524 715
18789	1770 1298 882 4248
18790	901 2592 4823 3321
18791	2081 122 2379 1610
18792	470 2871 4752 1811
18793	4788 1325 3438 488
18794	4266 4267 3782 986
18795	4964 3497 4435 849
18796	723 981 28 2671
18797	3683 952 2920 716
18798	3656 2175 2316 837
18799	1404 1877 2044 4230
18800	2474 2564 4297 4223
18801	3923 3389 4922 189
18802	4199 4455 3999 3624
18803	1395 988 476 3613
18804	4094 1131 4164 4160
18805	3260 4909 2190 3838
18806	4048 4980 2820 2862
18807	528 4129 4783 3141
18808	4137 3061 2804 4115
18809	1989 332 17 4923
18810	2901 2836 3364 4610
18811	2416 3961 1724 32
18812	1012 1686 1554 693
18813	3674 2619 1673 3893
18814	905 405 849 4197
18815	4021 3434 2065 723
18816	1882 3312 4327 3120
18817	1523 713 2323 4284
18818	957 789 4763 791
18819	4678 3145 2291 2275
18820	4409 4032 4235 1502
18821	1829 1045 1144 3699
18822	3613 1540 1138 1918
18823	876 3663 1112 270
18824	1213 2428 3076 966
18825	2162 4371 2587 4212
18826	122 2918 4720 1338
18827	90 2605 2296 602
18828	3153 4509 574 3160
18829	3234 843 4010 2736
18830	297 156 3564 4876
18831	3217 2488 1701 3885
18832	3797 3480 1511 2897
18833	4602 2481 3121 3193
18834	3229 448 4814 112
18835	1414 1669 2565 2400
18836	3686 3192 165 3919
18837	658 3438 4946 3543
18838	80 1635 1690 2046
18839	4401 1869 4391 779
18840	4269 371 2671 4058
18841	4558 4753 4281 1987
18842	4429 814 2961 3120
18843	3504 2107 2015 2875
18844	2610 1974 4222 1276
18845	4036 1460 830 2912
18846	1933 2340 2408 2226
18847	4022 47 2678 3488
18848	4235 267 4246 3360
18849	4258 1251 491 4401
18850	2265 942 2060 3577
18851	2689 3062 201 4914
18852	2734 4476 3951 256
18853	4162 73 2487 359
18854	2596 1931 4212 2578
18855	2302 2542 1572 4491
18856	981 4103 1886 4312
18857	3947 1344 3319 1591
18858	3076 1717 3503 2059
18859	1804 1235 2550 593
18860	78 266 4416 4922
18861	2640 1677 4723 1383
18862	1087 3114 1570 3523
18863	1379 4653 103 750
18864	3399 2645 4245 330
18865	918 2289 4107 2404
18866	2231 1148 3043 4258
18867	3359 3830 767 1859
18868	4334 898 1394 604
18869	610 1491 2167 3010
18870	2296 1344 2915 2478
18871	990 2965 255 3648
18872	2608 629 2268 2016
18873	3555 4935 3643 2245
18874	704 3721 1532 3832
18875	3360 1743 911 2862
18876	281 269 3715 4356
18877	3741 1510 3413 4124
18878	2153 1954 4751 3947
18879	1045 3354 4816 1843
18880	4790 1459 213 3912
18881	2901 4063 1396 2996
18882	4469 3441 3016 2856
18883	3266 512 1658 1453
18884	2661 1787 3592 1131
18885	995 348 960 3077
18886	1882 2237 4372 3455
18887	3606 3000 1667 4534
18888	3729 4974 915 3220
18889	4245 856 1792 1449
18890	4235 3077 2701 2365
18891	2601 1521 230 2340
18892	2010 4859 2439 3175
18893	4661 1455 4453 95
18894	3842 969 3687 2826
18895	1744 3906 1985 2636
18896	560 781 2779 3007
18897	1225 4986 45 3798
18898	3012 2078 2277 501
18899	4702 951 3505 4404
18900	3949 3199 4678 159
18901	4158 2218 4730 1956
18902	1442 2864 1671 4322
18903	2808 418 4881 357
18904	3221 4657 1026 2372
18905	4954 3848 36 3641
18906	4005 705 101 754
18907	3114 3995 1802 4677
18908	4425 2441 2031 2511
18909	1103 1429 1163 1461
18910	639 481 2916 1112
18911	3572 3244 957 4701
18912	3117 512 665 1087
18913	667 1406 1749 1041
18914	1346 2831 3754 2800
18915	1129 1818 2839 1475
18916	3416 4584 808 495
18917	3159 2651 4803 4195
18918	528 1066 4807 1606
18919	4793 2490 2292 368
18920	1489 424 3708 1216
18921	4379 4180 752 104
18922	1154 4951 2456 3440
18923	1975 3777 3370 4200
18924	4590 1739 4672 1489
18925	4142 942 4827 59
18926	497 839 800 123
18927	2649 2187 1355 2566
18928	2987 235 3121 3202
18929	2074 1853 2227 2600
18930	425 3871 1838 132
18931	2140 2389 999 2294
18932	3424 1702 403 3008
18933	2902 477 781 2100
18934	1482 4220 2327 1411
18935	4581 3826 1340 241
18936	3954 3220 1019 3928
18937	3907 16 2058 123
18938	1261 596 3591 4629
18939	348 3562 3661 856
18940	1274 2838 4143 3931
18941	3476 532 3132 120
18942	3790 496 1797 1523
18943	2024 1403 429 2209
18944	2915 4316 3593 4253
18945	922 2533 2465 2274
18946	2928 2905 2463 4200
18947	4678 4569 4294 422
18948	2908 786 635 1461
18949	4003 2362 4611 1571
18950	4012 434 4227 2524
18951	2537 457 2483 3700
18952	776 2421 278 3513
18953	1803 1037 4690 3394
18954	4238 4116 3134 2968
18955	322 2282 3171 3398
18956	4991 4473 2943 1308
18957	1920 4446 4863 2237
18958	3514 327 4977 3563
18959	3824 3622 1653 815
18960	3225 3259 4658 3506
18961	2125 4065 1232 319
18962	3778 553 4442 826
18963	499 4163 417 4663
18964	3035 3957 169 3587
18965	2914 3616 899 4199
18966	1013 992 1098 780
18967	2153 174 3423 391
18968	2842 310 4613 4440
18969	3643 3304 134 3679
18970	458 189 3480 2466
18971	3002 4499 1201 3822
18972	4296 2571 650 1948
18973	1156 4567 843 3586
18974	1734 4199 3799 3564
18975	2665 2093 4574 2775
18976	3422 1307 4196 359
18977	1092 4482 3824 229
18978	1900 4990 2050 3998
18979	4893 3404 1101 1628
18980	4133 893 3150 3420
18981	3295 243 3484 613
18982	648 4052 4520 4666
18983	4079 4117 4576 11
18984	3993 2802 4762 1540
18985	4002 378 2 3715
18986	3151 4453 2989 4667
18987	2849 1061 4147 3059
18988	3327 35 3537 1485
18989	3729 600 1127 4398
18990	2290 798 2126 1649
18991	297 304 908 1935
18992	54 294 2818 1360
18993	1043 3467 2079 1772
18994	3237 2824 3853 1171
18995	1644 4728 1036 4553
18996	3851 1738 4445 4872
18997	3638 2253 3248 72
18998	4666 4592 3707 2191
18999	1394 4607 799 2683
19000	4510 1426 2127 144
19001	4383 690 1667 1368
19002	2040 2518 457 2073
19003	3276 995 31 2910
19004	601 2792 434 4569
19005	1293 1498 3444 672
19006	4738 1693 1498 734
19007	1513 2936 1896 102
19008	817 4749 2542 3472
19009	1564 2854 624 267
19010	12 1230 2796 4813
19011	4247 794 3025 3353
19012	1584 1271 1129 1566
19013	1133 3215 2188 1312
19014	2986 606 3405 3986
19015	1142 4239 4361 582
19016	839 1550 3076 2475
19017	2406 1159 140 2045
19018	3223 225 813 2816
19019	3480 4663 4290 4239
19020	4058 2079 4848 2815
19021	4108 3146 2887 3152
19022	4561 663 4652 2760
19023	1299 3078 1892 1789
19024	4906 3249 1720 3590
19025	3417 3361 4384 2122
19026	1237 1337 2536 202
19027	3378 764 4397 945
19028	4137 4320 226 2912
19029	1798 1060 3732 4639
19030	4514 550 3035 2671
19031	2104 1214 4169 812
19032	1581 1859 4490 292
19033	2239 2056 1198 2347
19034	319 149 2081 1585
19035	1540 3157 1812 1405
19036	2350 2981 3320 4008
19037	1791 2287 2861 2542
19038	4611 4266 293 1177
19039	3242 691 3223 220
19040	4631 1018 1217 4306
19041	4599 2594 2338 1609
19042	4481 2861 18 4477
19043	606 2823 4670 807
19044	2651 2429 2701 1436
19045	1845 141 4308 272
19046	4224 2038 2091 3464
19047	3830 929 1239 4529
19048	4714 81 573 3778
19049	1287 3128 771 4980
19050	1851 4363 3592 1791
19051	3758 3948 221 2956
19052	2394 4226 43 2561
19053	307 1710 2269 980
19054	2812 3660 4115 4685
19055	4175 2317 2277 4580
