Students	70000
28123	3838 1061 1535 981
28124	6139 5687 466 5773
28125	4180 4100 5207 1367
28126	6697 5598 2761 5265
28127	1414 4583 4537 1970
28128	3760 446 4381 2076
28129	1314 2684 6379 3012
28130	3127 5746 4056 6600
28131	4934 3029 2185 4836
28132	3057 2514 4159 2326
28133	4316 1350 996 3996
28134	4256 3018 1789 367
28135	5485 3783 121 3507
28136	6602 5517 451 3722
28137	3383 1476 3157 5056
28138	4118 4749 3275 1404
28139	6013 2087 5456 4627
28140	3558 3209 294 1014
28141	6034 5187 671 3869
28142	3812 535 4543 401
28143	4363 5440 608 5628
28144	4890 584 475 2903
28145	4007 1804 368 2388
28146	4723 6960 6649 3210
28147	6342 2814 6521 6855
28148	2341 1947 6537 5124
28149	1412 276 6002 4733
28150	5079 6961 2962 4530
28151	491 4490 4380 2645
28152	5511 719 5762 5535
28153	5219 3309 3257 379
28154	4584 5443 109 3186
28155	2968 78 4732 3023
28156	5153 4453 3200 1326
28157	6836 2607 136 6195
28158	2591 4514 4043 6966
28159	2722 6026 1634 6396
28160	6539 4326 564 1170
28161	6352 6410 4718 4595
28162	5060 4469 2414 4731
28163	2870 4675 6218 6420
28164	5501 3079 2578 2907
28165	6718 269 6066 1838
28166	1275 5388 4218 4268
28167	5949 5674 5819 5926
28168	5505 177 4089 1109
28169	4921 2742 4788 5252
28170	6051 6971 3394 5088
28171	2448 305 4533 5571
28172	866 2664 4022 6616
28173	1926 1430 1518 6899
28174	5911 5980 843 1152
28175	2813 1044 1866 6600
28176	6942 5971 3003 5869
28177	5960 4561 316 6983
28178	6466 6412 4053 5216
28179	819 3387 5841 5885
28180	2943 2671 6231 6646
28181	5395 4034 1767 6998
28182	1976 3267 2287 4289
28183	2985 2785 3710 5144
28184	4682 1923 5903 3532
28185	1303 4613 4282 2416
28186	4822 548 1027 2392
28187	1456 5216 4152 1975
28188	3384 2103 3289 6218
28189	2455 2718 5856 6436
28190	1375 6836 5129 601
28191	515 6721 603 2130
28192	5420 874 6272 2462
28193	6318 2966 305 5059
28194	3482 2599 2888 4076
28195	5636 2958 1091 3167
28196	3549 2686 2919 2306
28197	5344 1436 5743 4543
28198	2561 1066 4958 554
28199	4764 579 5724 6384
28200	6042 6440 4423 3893
28201	3585 6305 3801 4987
28202	6028 4319 4822 3508
28203	1219 3990 3716 3694
28204	6781 6845 476 2965
28205	2433 307 5864 1590
28206	1540 960 2283 2945
28207	5407 1809 579 6836
28208	5205 2675 909 1888
28209	31 3200 2321 4853
28210	4277 6468 2143 4558
28211	6252 70 3881 6074
28212	4681 6949 3166 3793
28213	1639 2164 611 2756
28214	1261 2136 46 3688
28215	1010 3991 2695 6297
28216	3690 6771 6930 170
28217	5008 2828 2551 6689
28218	420 1188 4173 1324
28219	2895 5857 5636 3161
28220	2902 4327 2999 4007
28221	3544 336 4231 2656
28222	1897 3465 3236 3094
28223	3678 3334 1109 1675
28224	4012 6281 5205 320
28225	2820 670 5479 2034
28226	4816 783 2978 6969
28227	3172 4264 6173 6397
28228	5948 5576 6972 2645
28229	5711 129 3644 2925
28230	3509 859 3119 1145
28231	2285 3762 1143 5121
28232	5786 1373 4834 6856
28233	207 667 4239 3854
28234	5908 4395 5455 2310
28235	5044 5155 3817 4733
28236	6495 6636 1976 6383
28237	6699 528 5673 3365
28238	3600 4719 5560 5271
28239	6770 4094 6981 4610
28240	365 1604 4639 3670
28241	5267 6339 1110 4780
28242	6779 4089 6277 3651
28243	3312 3878 1556 4742
28244	3713 3144 4946 3478
28245	6279 2620 198 5146
28246	51 530 1965 5117
28247	2015 5811 1537 455
28248	3234 1731 1486 3347
28249	4334 5376 5192 5155
28250	5853 5838 3191 1363
28251	2838 4142 2614 1409
28252	5103 2565 5726 5334
28253	5346 6218 3727 1566
28254	2947 3108 5316 1805
28255	3788 2910 4104 2255
28256	1667 3041 5078 4848
28257	3307 186 249 2386
28258	2222 5911 2177 3708
28259	2591 3731 1575 2114
28260	1354 6606 2181 5181
28261	2033 5213 4881 1875
28262	2793 5002 818 4201
28263	3268 6358 6319 3779
28264	3142 6714 6747 3069
28265	3922 3915 5215 1105
28266	1115 3159 1956 412
28267	3025 2558 2537 2287
28268	1696 2400 5023 4381
28269	1525 6135 4305 650
28270	3607 4547 3651 2666
28271	6643 1622 6895 2275
28272	6026 3708 3707 4767
28273	2477 5428 6874 5640
28274	2001 1710 3357 3482
28275	5267 1560 4818 255
28276	279 970 1881 4857
28277	1067 3425 5485 1236
28278	5411 5071 3325 813
28279	5277 3800 1670 2727
28280	1011 6681 5301 5361
28281	508 4751 6204 5293
28282	836 563 5039 768
28283	5645 2935 1706 5771
28284	3055 472 3096 6138
28285	2679 5932 1995 5736
28286	2600 2751 1144 3754
28287	5959 3839 2428 3531
28288	6825 1425 3725 100
28289	2909 3487 6890 4930
28290	2935 1582 3068 776
28291	3026 1210 2741 3725
28292	6679 3714 4743 3524
28293	1062 6117 6655 3071
28294	1703 1622 4272 1346
28295	5719 5337 4030 2113
28296	3688 3343 3724 5108
28297	5 2692 5507 6375
28298	990 4399 4850 4222
28299	1492 3662 6058 2538
28300	2913 2451 5389 4882
28301	6211 469 108 591
28302	6029 3243 905 5935
28303	5724 1442 1324 2979
28304	6048 5445 2785 791
28305	75 4710 869 117
28306	5722 5712 4919 3833
28307	4824 6566 1252 2741
28308	5047 1959 3079 6551
28309	6218 1650 5317 4746
28310	5697 2510 4053 1089
28311	4742 340 3362 3698
28312	5064 3371 2294 4123
28313	3820 1487 5042 5820
28314	6669 6489 3082 1898
28315	6328 794 6305 1239
28316	1835 5389 4055 1877
28317	6787 3837 4477 3317
28318	4557 124 6419 834
28319	3688 4827 6397 4318
28320	1355 2945 4184 303
28321	1284 1832 3535 4149
28322	6610 2575 5414 60
28323	5470 3242 2042 6757
28324	3434 3391 4700 4860
28325	3935 2793 2850 1704
28326	3499 209 3892 5884
28327	3737 5480 6179 1716
28328	5518 6753 3560 3277
28329	1724 3163 1151 1397
28330	129 4201 4618 6855
28331	5848 5612 5638 6968
28332	860 522 6216 1435
28333	5401 4144 5011 4774
28334	6638 3586 142 367
28335	1517 4908 4046 386
28336	2898 4251 1803 3636
28337	1926 2198 3005 6427
28338	4811 3890 6231 3501
28339	4973 5017 6665 2805
28340	3458 4930 2538 6863
28341	6250 2375 5016 3767
28342	4902 195 2817 6545
28343	5870 6600 3303 1148
28344	5123 3901 1657 3382
28345	1473 6125 4218 417
28346	1580 1276 6190 4431
28347	392 939 183 1464
28348	3879 5810 963 1746
28349	6177 4042 990 6760
28350	3494 6174 852 5034
28351	2695 6863 6399 6308
28352	2902 5828 1797 1072
28353	5464 5729 5771 919
28354	4670 4318 258 6068
28355	1622 4021 1370 6577
28356	71 5150 2029 2164
28357	2014 693 2628 4191
28358	5742 2087 3378 4018
28359	4355 341 2392 2738
28360	5586 2514 1372 823
28361	4178 4989 4031 6723
28362	5730 3412 791 2352
28363	2412 4198 3206 2079
28364	779 2237 5108 1437
28365	928 10 118 5941
28366	5847 6804 3741 1956
28367	5171 2636 4208 3394
28368	2985 4010 4037 6694
28369	3186 5638 6443 2031
28370	5577 5919 1379 511
28371	832 6672 6682 3256
28372	4064 4454 1240 3998
28373	1829 6664 2980 6473
28374	999 3538 5121 1292
28375	480 2512 6200 3772
28376	6952 182 3958 5939
28377	2423 6184 6892 2436
28378	4073 1582 4829 5577
28379	682 6224 1073 3478
28380	1323 4852 5690 898
28381	4466 5382 5323 531
28382	5398 1527 6264 6658
28383	2768 1187 5489 3787
28384	1229 3482 6300 631
28385	4694 4902 1232 6219
28386	643 2352 6008 5149
28387	4729 1364 2733 2110
28388	3330 6992 743 2425
28389	731 5733 21 3899
28390	6651 5876 6810 4068
28391	2385 2219 6605 597
28392	6050 746 1699 156
28393	1140 3289 4480 1442
28394	1935 6117 3042 6901
28395	3264 2826 1952 5111
28396	786 2572 2223 5348
28397	656 5127 3304 5715
28398	1057 4043 736 1616
28399	2326 4484 5920 4856
28400	2010 6518 3208 6075
28401	150 6478 3188 4358
28402	5108 6828 5371 6340
28403	3489 4900 3342 1818
28404	2876 3331 1247 3279
28405	5617 6528 2275 2849
28406	6283 489 3396 2167
28407	4590 1736 1371 6896
28408	3692 4407 2227 6867
28409	5224 3128 465 6632
28410	2265 5532 154 305
28411	5222 100 2271 5410
28412	3346 4722 1706 1658
28413	2226 3382 3834 834
28414	5920 4965 3676 2539
28415	610 6262 2981 1351
28416	6562 3962 918 31
28417	1276 5269 3190 2857
28418	2513 4808 6540 712
28419	3430 5681 5846 6559
28420	3582 3877 2977 5858
28421	1434 5263 6525 5857
28422	4436 5968 5743 1694
28423	4265 2128 5667 3708
28424	6619 6585 5589 3067
28425	1905 4614 3868 3898
28426	5174 4101 4284 3054
28427	86 487 3925 4761
28428	5212 5333 1369 6915
28429	323 2729 3806 4311
28430	2 2835 2909 408
28431	4956 6513 4848 6295
28432	5309 2961 5568 826
28433	93 2842 2680 4525
28434	4616 6463 6222 4134
28435	848 6643 5685 1850
28436	3709 4049 6796 3370
28437	3108 896 1228 3404
28438	4716 1997 6096 2952
28439	5264 4629 2339 3201
28440	3202 5524 4057 731
28441	870 337 3175 6870
28442	2234 5189 5105 2554
28443	65 4587 5228 3204
28444	515 5189 1180 6746
28445	6824 6228 2038 3328
28446	3712 1887 4407 3263
28447	6677 6741 6040 3631
28448	6931 446 6459 3368
28449	6419 2898 6153 5186
28450	1058 2868 1285 6444
28451	6605 6942 5728 2124
28452	2168 193 3088 6128
28453	4228 5035 6696 2482
28454	3647 4992 1303 1108
28455	2897 6763 5924 2195
28456	3890 4653 4698 3949
28457	6131 913 5198 5410
28458	510 3322 2756 2945
28459	2009 723 625 6902
28460	2946 619 4096 385
28461	388 196 1817 4259
28462	6088 4565 3887 2747
28463	5212 6958 6808 624
28464	6194 372 3003 148
28465	3114 1491 1392 6048
28466	1782 960 1051 4925
28467	2470 6391 6357 2071
28468	3522 261 4385 3493
28469	4477 4588 5020 890
28470	274 5488 3789 2598
28471	5456 217 2424 434
28472	6406 2697 4689 2806
28473	3644 5072 5688 6852
28474	6362 6022 3498 3457
28475	4129 5245 3141 1342
28476	6132 2048 4068 5494
28477	268 1736 1204 845
28478	6772 5783 2162 5386
28479	6028 4434 6282 5005
28480	2517 4695 5408 4003
28481	1074 6989 4456 6819
28482	4196 4237 6325 4529
28483	4208 4648 4294 6718
28484	3751 1223 2745 4567
28485	3819 3174 4741 5293
28486	519 5283 5277 1299
28487	1495 5468 2820 6610
28488	4697 6528 3382 4014
28489	6683 6503 3697 1992
28490	3980 1377 3126 6510
28491	3454 6600 5595 3301
28492	1782 5291 3792 1729
28493	1869 3021 6081 124
28494	3743 2945 1231 2632
28495	6269 1197 4361 3868
28496	6300 6109 2121 2618
28497	4979 5799 1420 571
28498	4096 2212 4179 5854
28499	418 2149 190 270
28500	5762 3248 5877 3643
28501	5426 1276 2281 2023
28502	2284 325 5256 5435
28503	5852 3157 342 4134
28504	6634 3781 2116 295
28505	4955 2447 3692 2832
28506	5680 4374 123 6560
28507	2050 2138 6548 2555
28508	6569 6595 6211 2064
28509	5053 1320 2951 1110
28510	3791 702 2132 5650
28511	3161 6280 5360 320
28512	4994 3528 6018 5783
28513	1785 6831 3857 5356
28514	1328 3614 6488 1867
28515	5122 2798 948 688
28516	1651 4616 5024 3393
28517	6362 6145 1113 6632
28518	3310 352 6209 3247
28519	2427 210 6488 2656
28520	4455 208 5790 4511
28521	6476 4038 5415 5068
28522	5942 6971 3577 1705
28523	978 1676 3017 3338
28524	6763 5442 773 6857
28525	2196 2781 3487 3221
28526	6755 3476 4533 4857
28527	4164 4721 2403 2877
28528	926 5320 4346 3402
28529	6969 3717 1080 6576
28530	207 1339 6213 4384
28531	103 4403 2808 4031
28532	5712 5393 586 4814
28533	4019 1457 4687 3200
28534	3774 1282 3579 399
28535	712 6714 4792 345
28536	2969 2789 5169 1548
28537	4185 6397 2496 1334
28538	208 6931 833 34
28539	3016 4806 5924 4552
28540	2621 2090 427 1670
28541	2999 6960 6836 2459
28542	5493 2717 1083 1207
28543	3866 5313 5564 2611
28544	1873 6290 1409 2252
28545	527 1778 5127 6096
28546	4684 2155 5438 2292
28547	4995 4859 4178 534
28548	5198 5852 1502 5926
28549	4296 2720 4104 4382
28550	3650 1353 5493 3147
28551	3061 542 4343 3903
28552	499 4587 2958 6947
28553	321 2476 3815 3192
28554	5418 3390 3906 6727
28555	3116 964 1307 2727
28556	5521 3868 3382 5839
28557	5044 103 5662 3336
28558	1619 923 1508 4234
28559	4646 6101 1763 1050
28560	6381 1412 13 1483
28561	4717 4743 6500 3109
28562	1262 2154 3150 5524
28563	2123 3089 6214 6450
28564	3831 6643 5374 2212
28565	3534 2424 2545 1218
28566	1812 5012 5236 3246
28567	1721 5724 4053 1341
28568	6587 6360 6612 1284
28569	4535 5647 615 1874
28570	5304 1191 6640 5904
28571	1620 6233 4272 3731
28572	1845 5227 5605 3793
28573	1100 6173 952 4558
28574	1978 2400 2454 3834
28575	4062 3633 411 4820
28576	4845 1317 5656 4879
28577	2555 3216 1648 4756
28578	6664 5949 5775 6790
28579	3088 1731 1151 6627
28580	4067 3715 1350 2812
28581	197 952 6441 5684
28582	3885 554 4469 6621
28583	5606 4574 677 6504
28584	5433 4917 1905 6304
28585	5767 4049 5366 771
28586	2434 2961 6616 229
28587	5225 3909 2703 1229
28588	2621 4531 1078 4123
28589	2184 6634 4562 446
28590	2880 5779 1089 6808
28591	5015 3956 3797 1050
28592	3326 521 4464 6868
28593	5059 6892 1212 3491
28594	5249 5634 4464 1046
28595	5110 4568 4384 3851
28596	5099 5985 2745 6474
28597	1305 4230 4398 3995
28598	3853 2514 3201 771
28599	5823 5564 5578 340
28600	5104 4227 5240 1802
28601	1863 678 1372 676
28602	2001 2934 810 3258
28603	1696 5813 717 5898
28604	3904 1606 4799 2401
28605	6365 1978 1520 5122
28606	4073 5283 3446 5151
28607	6642 372 240 4512
28608	128 3410 5887 1271
28609	1245 1530 5005 5196
28610	182 3479 3123 6723
28611	5116 1722 4302 6926
28612	2626 5760 4427 238
28613	2616 2138 3875 2659
28614	2415 4803 5512 942
28615	5954 944 252 6921
28616	4471 280 5722 5257
28617	2946 6232 6140 776
28618	4369 3531 4007 5541
28619	6329 3352 867 6378
28620	4911 4034 533 1752
28621	4326 5009 5073 1433
28622	3478 737 6520 2082
28623	3971 1926 976 1525
28624	6118 2977 3136 5817
28625	872 5665 6751 3046
28626	3346 1389 6202 4702
28627	1576 5586 4864 6510
28628	4358 6909 4938 1891
28629	5561 4660 6607 6284
28630	6083 5603 6026 30
28631	5073 3121 5589 3221
28632	3918 2689 6968 6210
28633	1534 5702 3487 1392
28634	6359 5688 5954 5473
28635	5167 4326 2102 1991
28636	6911 200 2319 168
28637	664 870 1486 3634
28638	665 2336 3118 4843
28639	3319 665 1806 598
28640	3805 3300 5375 4394
28641	1937 3077 577 2129
28642	6012 6098 1225 5040
28643	5094 4513 6933 1700
28644	5280 5781 2375 6152
28645	925 2792 6780 4125
28646	44 6000 6130 4251
28647	3531 5782 5895 5634
28648	3781 2057 672 398
28649	414 3713 3404 1469
28650	4297 929 274 6890
28651	4962 1498 6471 2195
28652	6858 4086 5722 585
28653	1958 6823 1596 2810
28654	2088 2157 2451 5228
28655	4450 3634 2486 827
28656	6156 1778 1660 3058
28657	1920 3013 3243 3810
28658	258 1129 6078 3444
28659	1749 2249 5359 369
28660	6661 1880 6020 2623
28661	3278 1197 4956 396
28662	6759 3380 3946 554
28663	3475 2763 665 4250
28664	4553 2076 4926 4635
28665	259 1621 5669 4821
28666	5801 199 1123 4428
28667	889 5898 6580 6795
28668	6775 3820 3832 1694
28669	6569 783 3108 5062
28670	55 3427 3483 3878
28671	5468 3620 6873 4048
28672	5174 1116 3631 3790
28673	3779 4149 1135 5847
28674	2131 4492 6040 2500
28675	2180 3125 1806 247
28676	1815 3281 712 2480
28677	3160 3610 2745 4317
28678	6321 563 56 2777
28679	4132 1682 2091 3871
28680	1829 4395 6278 3445
28681	2999 4356 211 116
28682	1329 1435 5600 5616
28683	2011 4889 2796 1907
28684	3895 2969 5021 4517
28685	3198 5595 3647 1431
28686	2468 2534 5028 1312
28687	2475 660 3818 729
28688	6221 2056 5953 1003
28689	2697 2311 4001 4257
28690	6568 2136 4568 6645
28691	1426 5989 5334 6758
28692	5613 5806 3980 3918
28693	5014 6993 6236 919
28694	5558 2697 4968 1571
28695	5830 4304 6343 3792
28696	4004 2220 1554 2445
28697	2942 1008 4218 5625
28698	463 900 6904 5729
28699	2493 5976 1207 6661
28700	3542 589 3446 6721
28701	6198 64 1557 2580
28702	1294 796 3597 4722
28703	4968 4283 5809 6618
28704	1089 4859 4501 797
28705	2574 6945 2435 3935
28706	60 2152 5831 4893
28707	3516 6893 6732 3607
28708	1740 1939 5922 1347
28709	3866 4443 3166 601
28710	3885 1896 6342 53
28711	1774 2671 1576 316
28712	2722 3679 6419 6472
28713	641 3177 3001 3707
28714	6958 6254 2247 6391
28715	3562 5368 6323 2667
28716	5767 1014 299 5693
28717	1628 6738 5449 5218
28718	5800 3970 6992 1508
28719	3995 2510 5365 3143
28720	5823 5544 2310 6970
28721	6274 3328 4120 3015
28722	3073 6727 5998 4312
28723	5809 3533 3599 2111
28724	3712 5505 1826 3334
28725	5759 3840 4847 6432
28726	2914 5630 962 2225
28727	6576 4974 5708 5033
28728	1077 923 2696 6469
28729	4520 1064 4608 3052
28730	2531 2382 2509 922
28731	2227 292 1537 5223
28732	738 4410 5812 3354
28733	62 6438 3506 2285
28734	531 2522 657 4565
28735	5052 2608 3179 5559
28736	2300 865 3255 1770
28737	620 541 1810 6993
28738	2210 6843 266 2252
28739	6079 1430 6171 1288
28740	5631 1082 5556 3296
28741	938 6261 5841 4201
28742	3804 3863 453 3136
28743	2529 176 931 1836
28744	1555 3995 6426 3118
28745	6237 5310 5186 4675
28746	2404 2976 1652 3440
28747	2740 3051 1328 3274
28748	870 6063 1011 5732
28749	146 1533 4525 1875
28750	3037 2639 6770 1322
28751	6734 3582 3013 6844
28752	543 2049 500 5403
28753	6138 4187 6070 2586
28754	3134 6729 5647 2313
28755	4355 871 2909 5688
28756	4699 179 1674 951
28757	1777 131 1385 3228
28758	6369 945 3759 1794
28759	6635 1389 2986 3698
28760	2739 6427 4691 4216
28761	6812 6594 5091 4653
28762	593 5858 3874 2714
28763	1807 838 217 6122
28764	4716 4431 6214 3279
28765	2906 3977 3726 5919
28766	4356 2993 5093 2531
28767	2142 5428 1338 345
28768	4803 1276 1684 4292
28769	2554 4857 2764 3353
28770	1228 1068 1504 4079
28771	6514 6596 4822 2981
28772	4476 1150 4321 4505
28773	5467 6128 6565 1911
28774	2928 251 6361 1828
28775	6378 6994 6177 6193
28776	4751 1605 6172 2813
28777	2487 6973 5752 5618
28778	955 6055 3521 1759
28779	3556 1295 475 889
28780	4599 3937 4291 1942
28781	6805 4088 6292 4608
28782	2241 1257 2568 1805
28783	3028 6133 6733 4181
28784	2377 2917 6862 85
28785	3038 3346 3289 6060
28786	3018 2944 4832 1587
28787	1615 4230 556 6290
28788	5894 6874 5843 6599
28789	447 4838 240 4033
28790	1912 4569 4246 6906
28791	2255 5519 142 5770
28792	2455 878 2470 6090
28793	357 3975 1282 1998
28794	976 3634 1746 3193
28795	1251 2828 6577 2721
28796	2998 5517 5662 6981
28797	4553 4074 3679 580
28798	1142 2372 6662 6904
28799	2700 421 5025 3384
28800	3183 511 2194 4405
28801	4198 2624 5567 4797
28802	336 3546 295 4559
28803	3990 1472 4218 277
28804	17 2167 4173 4005
28805	2584 6163 3721 1816
28806	4222 4241 6636 3892
28807	3048 3260 2368 5771
28808	1404 4413 1167 2992
28809	733 4441 6844 2011
28810	5314 6270 3920 3332
28811	2751 1665 410 1755
28812	2688 5913 3050 1540
28813	2659 4316 655 6843
28814	6933 554 466 2776
28815	3673 1255 3182 5802
28816	4081 4505 4390 364
28817	829 1554 5777 6842
28818	2239 3619 5008 5370
28819	6081 1034 6962 980
28820	4549 2958 3952 5068
28821	2111 1473 189 2722
28822	2326 2055 1454 3762
28823	1854 4657 1466 3208
28824	536 1804 4646 3612
28825	2264 5121 4759 2400
28826	6092 5580 4786 2044
28827	1729 671 2227 2823
28828	5620 5720 4988 3965
28829	747 5402 2111 4453
28830	2392 5069 3540 342
28831	5068 82 4959 1742
28832	3951 1731 1897 3816
28833	2402 4357 4847 1279
28834	5677 4670 2071 3780
28835	3033 3322 318 5392
28836	4097 2209 5414 3902
28837	3304 1515 2876 2010
28838	2119 4878 6546 270
28839	2858 1417 184 5284
28840	4627 2432 4653 3317
28841	1808 3013 4369 6931
28842	6939 4196 3373 350
28843	6635 5906 356 3915
28844	6559 5183 1065 873
28845	605 4900 1602 6945
28846	1432 4738 1512 3039
28847	5768 5836 2289 2371
28848	6512 645 2838 366
28849	2316 3831 2690 6363
28850	2907 1914 1856 5408
28851	5027 3879 1273 5802
28852	4182 1584 2009 5333
28853	2917 6063 5987 6039
28854	4526 3054 3655 354
28855	863 5387 4176 5666
28856	3483 4574 6614 4638
28857	3050 456 5653 4629
28858	6782 2594 5654 6772
28859	1408 3939 1651 4391
28860	2471 1743 5938 972
28861	2999 2893 6649 515
28862	79 4208 3420 3100
28863	2315 1685 3429 2860
28864	3897 1308 707 3125
28865	4886 1319 1187 6639
28866	4661 6983 39 954
28867	2375 6566 2103 5878
28868	2999 2873 784 2594
28869	5365 3329 375 1318
28870	2858 537 142 306
28871	4564 6182 5525 4506
28872	1894 1257 6698 5893
28873	5874 4978 6583 5773
28874	6390 1673 953 3434
28875	5939 3908 6704 934
28876	3659 3330 75 6631
28877	6228 2259 2793 4940
28878	6203 5964 2814 602
28879	2561 1533 6852 3285
28880	3975 2118 4805 217
28881	5096 429 1933 3805
28882	2065 2372 384 3180
28883	2355 3501 5954 3500
28884	6928 1160 2509 5769
28885	4658 6114 4965 2315
28886	2911 4784 1457 5680
28887	5573 553 3005 2214
28888	2328 1871 5637 5577
28889	4485 2881 5243 2634
28890	2662 77 3107 4915
28891	5289 4333 797 6268
28892	4645 1413 5267 1199
28893	6431 3699 3390 3265
28894	994 1095 3600 3245
28895	6074 3262 4890 3272
28896	3426 1297 2434 2038
28897	5087 2495 5715 6327
28898	304 2646 4277 1631
28899	4799 5746 1171 3348
28900	5795 745 4555 1988
28901	3080 5716 1932 3008
28902	2829 4394 6361 3960
28903	5200 2518 3106 1980
28904	3382 6528 3286 1489
28905	1273 4589 3688 1968
28906	5672 277 2375 6847
28907	6649 3678 2610 6613
28908	5810 1792 874 1073
28909	6645 2521 3162 6227
28910	196 3808 5636 6896
28911	287 6740 3132 5396
28912	4564 121 6834 6260
28913	4404 3804 6756 6813
28914	5040 5387 2013 3114
28915	437 5743 381 3234
28916	5880 4818 5523 1371
28917	3623 4583 6621 190
28918	2701 4496 3896 1968
28919	975 6228 1798 51
28920	6979 3164 1944 5613
28921	1440 741 6553 3258
28922	1460 2395 3094 6268
28923	57 5658 2675 4896
28924	1777 1147 2832 4519
28925	6615 1166 3498 6436
28926	5085 3690 6082 5875
28927	395 5563 6559 6325
28928	5909 904 1876 6591
28929	5997 1556 2699 3118
28930	3576 6902 826 3922
28931	5980 4499 4325 3191
28932	1684 6872 4623 722
28933	4173 1720 6227 4519
28934	1920 893 112 2030
28935	2925 6600 3051 5745
28936	6317 1405 4415 4754
28937	2364 4029 422 6704
28938	576 6784 92 2718
28939	4859 5306 1585 2710
28940	6548 333 4406 5240
28941	1348 2491 4502 4303
28942	4195 3729 2492 4993
28943	16 1557 447 3724
28944	1509 6733 502 3276
28945	2956 1586 6345 220
28946	3780 5672 5677 5809
28947	2961 5525 2437 2303
28948	5433 4883 2799 4974
28949	436 843 5214 4327
28950	5284 4946 4531 890
28951	2603 684 4104 231
28952	3565 5169 6826 6917
28953	5724 1797 4938 1962
28954	4368 4352 5846 1098
28955	5923 4784 948 5029
28956	3390 5424 2688 696
28957	2422 4798 5796 719
28958	4803 4072 4663 5340
28959	582 28 3003 4896
28960	3018 1950 6914 1362
28961	2014 6831 3141 6830
28962	4743 552 1784 5717
28963	4327 3520 3174 4293
28964	1341 3225 5607 1382
28965	4627 6287 2497 1171
28966	2855 218 4375 4370
28967	6863 4788 3483 2048
28968	1314 1032 190 5439
28969	3369 1379 6660 642
28970	1028 3642 2388 2260
28971	3606 2938 3094 5660
28972	1470 2512 5856 2175
28973	5047 5617 2066 5480
28974	3156 1543 6235 5826
28975	497 6757 764 2184
28976	516 4387 1517 3699
28977	6790 545 1418 5763
28978	4204 4729 1912 1250
28979	3773 2811 3101 3858
28980	6625 2343 6846 5469
28981	2899 6657 5359 5135
28982	558 5861 3535 1785
28983	3383 3356 3770 1377
28984	2777 4326 1724 873
28985	6936 194 6685 540
28986	5381 3658 6971 2365
28987	2466 620 5529 2460
28988	3240 4250 175 4609
28989	5865 232 1362 5474
28990	5449 4908 30 6462
28991	38 5755 4737 6114
28992	2079 347 4607 5698
28993	2782 1272 373 3048
28994	710 5418 4401 4901
28995	3833 2536 6720 2753
28996	1259 4173 1935 3720
28997	5527 2237 3132 3889
28998	3542 1758 292 5107
28999	4949 4589 2122 1066
29000	6729 2009 3914 3616
29001	2220 6587 7000 638
29002	2428 3441 6471 984
29003	1724 739 4144 291
29004	1576 151 2748 146
29005	1515 2964 3154 4601
29006	1556 2889 2157 6406
29007	1001 1757 3295 3297
29008	5111 339 1811 5839
29009	114 559 1816 1801
29010	4540 2317 1954 4028
29011	3719 4581 6049 6627
29012	6488 5313 3037 3024
29013	840 6143 5619 3485
29014	1277 2409 1791 5875
29015	4473 6818 3537 3401
29016	4215 2262 2327 3293
29017	3299 6426 5604 3839
29018	4640 6398 5551 3942
29019	1479 3081 5169 1734
29020	6659 6630 4021 467
29021	2938 200 6121 2457
29022	3511 3927 852 3748
29023	1110 1472 818 74
29024	4409 5560 4281 3926
29025	1033 427 2647 5837
29026	1367 5812 6171 6577
29027	2912 2270 3957 2606
29028	4090 5948 6944 4874
29029	1904 5228 6268 919
29030	3416 6576 5261 3862
29031	1774 1632 877 5626
29032	4991 1857 4184 2891
29033	3398 1439 361 460
29034	5996 5378 6567 6925
29035	3675 866 3880 6546
29036	4613 6803 3035 4858
29037	2433 3175 3712 2762
29038	1733 698 5079 4044
29039	4163 3585 2089 4915
29040	1990 4132 5631 1097
29041	4149 3587 3100 4037
29042	1674 1922 3830 4560
29043	6495 5797 4242 1630
29044	4384 6512 6698 2303
29045	3954 6742 3100 429
29046	393 4668 1987 2484
29047	4106 6747 5631 4222
29048	2729 4261 3665 5636
29049	4512 312 1621 2475
29050	779 4499 5231 1828
29051	812 59 56 5870
29052	1895 4033 2430 5028
29053	5466 4502 2438 2535
29054	12 6380 3875 2612
29055	3934 4501 5436 5562
29056	4662 4082 3628 1576
29057	3434 5408 2728 5464
29058	928 3009 5926 2280
29059	4248 6415 3462 5538
29060	3993 6117 4973 6587
29061	6577 2729 380 3550
29062	2781 1882 4032 5968
29063	427 2634 3439 921
29064	4957 4493 985 3629
29065	6778 4526 4576 2504
29066	4115 726 2015 5856
29067	1406 5435 1182 6197
29068	1421 223 5195 5678
29069	1230 6448 6925 4029
29070	3233 1663 4446 3565
29071	4827 5850 4626 3933
29072	2352 5073 2635 2186
29073	2968 1635 5142 6231
29074	4490 2223 452 4307
29075	483 5373 5520 3900
29076	1353 2721 1201 5682
29077	2645 6191 5044 919
29078	5399 1093 2708 4258
29079	435 3890 2358 3487
29080	1766 3735 2202 3226
29081	6590 2956 5374 4557
29082	4267 2199 1316 1373
29083	1213 1387 6408 6076
29084	1461 3865 6175 4819
29085	4947 1973 6714 405
29086	6856 2517 2016 5598
29087	2275 2730 6508 3766
29088	4174 6896 3798 4599
